project_id,approval_type,required_flag,applied_date,approved_date,status,approving_authority,days_taken,is_critical_path_approval
SIH26017-PRJ-000055,District Collector Approval,True,2021-12-27,2022-01-30,Approved,District Collector,34.0,False
SIH26017-PRJ-000055,Environmental Clearance,True,2022-03-26,2022-08-15,Approved,State Environment Dept / MoEFCC,142.0,True
SIH26017-PRJ-000056,SIA Approval,True,2019-12-06,2020-04-20,Approved,District Collector,136.0,True
SIH26017-PRJ-000056,State Govt Approval,True,2020-01-23,2020-03-15,Approved,State Government,52.0,True
SIH26017-PRJ-000056,District Collector Approval,True,2019-11-14,2019-12-22,Approved,District Collector,38.0,False
SIH26017-PRJ-000056,Environmental Clearance,True,2020-02-17,2021-02-03,Approved,State Environment Dept / MoEFCC,352.0,True
SIH26017-PRJ-000056,Defence NOC,True,2020-01-10,2020-07-23,Approved,Ministry of Defence,195.0,False
SIH26017-PRJ-000057,SIA Approval,True,2020-09-21,2021-02-06,Approved,District Collector,138.0,True
SIH26017-PRJ-000057,State Govt Approval,True,2020-09-10,2020-12-10,Approved,State Government,91.0,True
SIH26017-PRJ-000057,District Collector Approval,True,2020-08-26,2020-09-22,Approved,District Collector,27.0,False
SIH26017-PRJ-000057,Environmental Clearance,True,2020-12-27,2022-03-10,Approved,State Environment Dept / MoEFCC,438.0,True
SIH26017-PRJ-000058,SIA Approval,True,2023-06-24,2023-08-24,Approved,District Collector,61.0,True
SIH26017-PRJ-000058,State Govt Approval,True,2023-06-02,2023-08-19,Approved,State Government,78.0,True
SIH26017-PRJ-000058,District Collector Approval,True,2023-05-11,2023-06-09,Approved,District Collector,29.0,False
SIH26017-PRJ-000058,Forest Clearance,True,2023-10-01,2024-05-23,Approved,State Forest Dept,235.0,True
SIH26017-PRJ-000058,Environmental Clearance,True,2023-09-20,2024-05-27,Approved,State Environment Dept / MoEFCC,250.0,True
SIH26017-PRJ-000058,Defence NOC,True,2023-06-30,2023-09-16,Approved,Ministry of Defence,78.0,False
SIH26017-PRJ-000059,SIA Approval,True,2018-10-10,2018-12-29,Approved,District Collector,80.0,True
SIH26017-PRJ-000059,State Govt Approval,True,2018-11-27,2019-01-28,Approved,State Government,62.0,True
SIH26017-PRJ-000059,District Collector Approval,True,2018-10-29,2018-11-25,Approved,District Collector,27.0,False
SIH26017-PRJ-000060,SIA Approval,True,2024-04-25,2024-07-12,Approved,District Collector,78.0,True
SIH26017-PRJ-000060,State Govt Approval,True,2024-05-01,2024-07-24,Approved,State Government,84.0,True
SIH26017-PRJ-000060,District Collector Approval,True,2024-04-27,2024-05-28,Approved,District Collector,31.0,False
SIH26017-PRJ-000060,Environmental Clearance,True,2024-08-21,2025-07-18,Approved,State Environment Dept / MoEFCC,331.0,True
SIH26017-PRJ-000061,SIA Approval,True,2022-08-23,2022-11-25,Approved,District Collector,94.0,True
SIH26017-PRJ-000061,State Govt Approval,True,2022-09-30,,Rejected,State Government,,True
SIH26017-PRJ-000061,District Collector Approval,True,2022-08-12,2022-09-10,Approved,District Collector,29.0,False
SIH26017-PRJ-000061,Forest Clearance,True,2022-09-14,2024-02-15,Approved,State Forest Dept,519.0,True
SIH26017-PRJ-000061,Environmental Clearance,True,2023-01-07,,Rejected,State Environment Dept / MoEFCC,,True
SIH26017-PRJ-000062,SIA Approval,True,2020-10-15,2020-12-28,Approved,District Collector,74.0,True
SIH26017-PRJ-000062,State Govt Approval,True,2020-10-30,2021-01-17,Approved,State Government,79.0,True
SIH26017-PRJ-000062,District Collector Approval,True,2020-09-25,2020-10-09,Approved,District Collector,14.0,False
SIH26017-PRJ-000062,Environmental Clearance,True,2020-11-28,2021-08-16,Approved,State Environment Dept / MoEFCC,261.0,True
SIH26017-PRJ-000062,Ministry Approval,True,2021-03-03,2021-11-22,Approved,Concerned Central Ministry,264.0,False
SIH26017-PRJ-000063,SIA Approval,True,2021-02-03,2021-04-28,Approved,District Collector,84.0,True
SIH26017-PRJ-000063,State Govt Approval,True,2021-02-17,2021-04-03,Approved,State Government,45.0,True
SIH26017-PRJ-000063,District Collector Approval,True,2020-12-29,2021-01-31,Approved,District Collector,33.0,False
SIH26017-PRJ-000063,Environmental Clearance,True,2021-06-06,2022-03-15,Approved,State Environment Dept / MoEFCC,282.0,True
SIH26017-PRJ-000064,SIA Approval,True,2019-04-01,2019-07-29,Approved,District Collector,119.0,True
SIH26017-PRJ-000064,State Govt Approval,True,2019-04-14,2019-06-14,Approved,State Government,61.0,True
SIH26017-PRJ-000064,District Collector Approval,True,2019-03-12,2019-04-29,Approved,District Collector,48.0,False
SIH26017-PRJ-000064,Forest Clearance,True,2019-05-12,2020-01-31,Approved,State Forest Dept,264.0,True
SIH26017-PRJ-000064,Wildlife Clearance,True,2019-06-27,2020-05-09,Approved,State Forest Dept,317.0,False
SIH26017-PRJ-000064,Environmental Clearance,True,2019-07-25,2019-12-21,Approved,State Environment Dept / MoEFCC,149.0,True
SIH26017-PRJ-000065,SIA Approval,True,2021-05-21,2021-08-21,Approved,District Collector,92.0,True
SIH26017-PRJ-000065,State Govt Approval,True,2021-06-13,2021-08-04,Approved,State Government,52.0,True
SIH26017-PRJ-000065,District Collector Approval,True,2021-04-19,2021-05-26,Approved,District Collector,37.0,False
SIH26017-PRJ-000065,Forest Clearance,True,2021-07-20,2022-01-19,Approved,State Forest Dept,183.0,True
SIH26017-PRJ-000065,Wildlife Clearance,True,2021-08-12,2022-06-26,Approved,State Forest Dept,318.0,False
SIH26017-PRJ-000065,Environmental Clearance,True,2021-09-14,2022-10-28,Approved,State Environment Dept / MoEFCC,409.0,True
SIH26017-PRJ-000065,Ministry Approval,True,2021-08-23,2022-06-04,Approved,Concerned Central Ministry,285.0,False
SIH26017-PRJ-000066,SIA Approval,True,2023-10-03,2023-12-02,Approved,District Collector,60.0,True
SIH26017-PRJ-000066,State Govt Approval,True,2023-11-05,2023-12-29,Approved,State Government,54.0,True
SIH26017-PRJ-000066,District Collector Approval,True,2023-09-16,2023-10-09,Approved,District Collector,23.0,False
SIH26017-PRJ-000066,Environmental Clearance,True,2024-01-18,2024-06-04,Approved,State Environment Dept / MoEFCC,138.0,True
SIH26017-PRJ-000067,SIA Approval,True,2017-02-21,2017-04-28,Approved,District Collector,66.0,True
SIH26017-PRJ-000067,State Govt Approval,True,2017-03-23,2017-06-08,Approved,State Government,77.0,True
SIH26017-PRJ-000067,District Collector Approval,True,2017-02-11,2017-03-20,Approved,District Collector,37.0,False
SIH26017-PRJ-000067,Forest Clearance,True,2017-04-04,2017-10-10,Approved,State Forest Dept,189.0,True
SIH26017-PRJ-000067,Environmental Clearance,True,2017-05-21,2017-11-27,Approved,State Environment Dept / MoEFCC,190.0,True
SIH26017-PRJ-000068,SIA Approval,True,2018-01-12,2018-03-23,Approved,District Collector,70.0,True
SIH26017-PRJ-000068,State Govt Approval,True,2018-01-22,2018-02-26,Approved,State Government,35.0,True
SIH26017-PRJ-000068,District Collector Approval,True,2017-12-03,2017-12-22,Approved,District Collector,19.0,False
SIH26017-PRJ-000068,Environmental Clearance,True,2018-02-21,2018-11-09,Approved,State Environment Dept / MoEFCC,261.0,True
SIH26017-PRJ-000069,SIA Approval,True,2016-11-06,2017-02-26,Approved,District Collector,112.0,True
SIH26017-PRJ-000069,State Govt Approval,True,2016-12-15,2017-02-09,Approved,State Government,56.0,True
SIH26017-PRJ-000069,District Collector Approval,True,2016-11-15,2016-12-23,Approved,District Collector,38.0,False
SIH26017-PRJ-000069,Environmental Clearance,True,2017-01-10,2017-10-17,Approved,State Environment Dept / MoEFCC,280.0,True
SIH26017-PRJ-000069,Ministry Approval,True,2017-02-11,2017-08-24,Approved,Concerned Central Ministry,194.0,False
SIH26017-PRJ-000070,SIA Approval,True,2023-07-20,2023-09-09,Approved,District Collector,51.0,True
SIH26017-PRJ-000070,State Govt Approval,True,2023-08-02,2023-09-24,Approved,State Government,53.0,True
SIH26017-PRJ-000070,District Collector Approval,True,2023-07-14,2023-08-12,Approved,District Collector,29.0,False
SIH26017-PRJ-000070,Environmental Clearance,True,2023-10-06,2024-04-30,Approved,State Environment Dept / MoEFCC,207.0,True
SIH26017-PRJ-000070,Ministry Approval,True,2023-09-18,2024-02-15,Approved,Concerned Central Ministry,150.0,False
SIH26017-PRJ-000071,SIA Approval,True,2018-05-10,2018-08-18,Approved,District Collector,100.0,True
SIH26017-PRJ-000071,State Govt Approval,True,2018-06-23,2018-08-22,Approved,State Government,60.0,True
SIH26017-PRJ-000071,District Collector Approval,True,2018-04-22,2018-06-03,Approved,District Collector,42.0,False
SIH26017-PRJ-000071,Environmental Clearance,True,2018-08-08,2019-08-31,Approved,State Environment Dept / MoEFCC,388.0,True
SIH26017-PRJ-000071,Ministry Approval,True,2018-07-29,2019-02-06,Approved,Concerned Central Ministry,192.0,False
SIH26017-PRJ-000072,SIA Approval,True,2024-10-25,,Rejected,District Collector,,True
SIH26017-PRJ-000072,State Govt Approval,True,2024-10-24,2025-02-14,Approved,State Government,113.0,True
SIH26017-PRJ-000072,District Collector Approval,True,2024-09-28,2024-11-25,Approved,District Collector,58.0,False
SIH26017-PRJ-000073,SIA Approval,True,2023-04-03,2023-05-31,Approved,District Collector,58.0,True
SIH26017-PRJ-000073,State Govt Approval,True,2023-04-09,2023-06-30,Approved,State Government,82.0,True
SIH26017-PRJ-000073,District Collector Approval,True,2023-03-24,2023-04-20,Approved,District Collector,27.0,False
SIH26017-PRJ-000073,Environmental Clearance,True,2023-05-07,2023-10-25,Approved,State Environment Dept / MoEFCC,171.0,True
SIH26017-PRJ-000074,SIA Approval,True,2016-01-17,2016-03-08,Approved,District Collector,51.0,True
SIH26017-PRJ-000074,State Govt Approval,True,2016-01-16,2016-03-23,Approved,State Government,67.0,True
SIH26017-PRJ-000074,District Collector Approval,True,2015-12-14,2016-01-29,Approved,District Collector,46.0,False
SIH26017-PRJ-000074,Forest Clearance,True,2016-02-08,2016-12-15,Approved,State Forest Dept,311.0,True
SIH26017-PRJ-000074,Environmental Clearance,True,2016-04-02,2017-07-16,Approved,State Environment Dept / MoEFCC,470.0,True
SIH26017-PRJ-000075,SIA Approval,True,2019-07-22,2019-12-14,Approved,District Collector,145.0,True
SIH26017-PRJ-000075,State Govt Approval,True,2019-07-16,2019-09-23,Approved,State Government,69.0,True
SIH26017-PRJ-000075,District Collector Approval,True,2019-06-19,2019-07-24,Approved,District Collector,35.0,False
SIH26017-PRJ-000075,Environmental Clearance,True,2019-08-14,2020-01-12,Approved,State Environment Dept / MoEFCC,151.0,True
SIH26017-PRJ-000075,Defence NOC,True,2019-09-10,2019-12-09,Approved,Ministry of Defence,90.0,False
SIH26017-PRJ-000076,SIA Approval,True,2019-12-29,2020-03-09,Approved,District Collector,71.0,True
SIH26017-PRJ-000076,State Govt Approval,True,2020-02-07,2020-03-22,Approved,State Government,44.0,True
SIH26017-PRJ-000076,District Collector Approval,True,2020-01-09,2020-02-08,Approved,District Collector,30.0,False
SIH26017-PRJ-000076,Environmental Clearance,True,2020-05-11,2021-04-02,Approved,State Environment Dept / MoEFCC,326.0,True
SIH26017-PRJ-000076,Ministry Approval,True,2020-03-15,2020-06-27,Approved,Concerned Central Ministry,104.0,False
SIH26017-PRJ-000077,SIA Approval,True,2015-08-08,2016-02-18,Approved,District Collector,194.0,True
SIH26017-PRJ-000077,State Govt Approval,True,2015-07-18,2015-09-13,Approved,State Government,57.0,True
SIH26017-PRJ-000077,District Collector Approval,True,2015-07-11,2015-08-05,Approved,District Collector,25.0,False
SIH26017-PRJ-000077,Environmental Clearance,True,2015-12-05,2016-07-01,Approved,State Environment Dept / MoEFCC,209.0,True
SIH26017-PRJ-000078,SIA Approval,True,2022-09-18,2023-01-31,Approved,District Collector,135.0,True
SIH26017-PRJ-000078,State Govt Approval,True,2022-09-20,2022-12-23,Approved,State Government,94.0,True
SIH26017-PRJ-000078,District Collector Approval,True,2022-10-09,2022-11-10,Approved,District Collector,32.0,False
SIH26017-PRJ-000078,Forest Clearance,True,2023-02-06,2023-09-15,Approved,State Forest Dept,221.0,True
SIH26017-PRJ-000078,Environmental Clearance,True,2023-01-21,2023-11-16,Approved,State Environment Dept / MoEFCC,299.0,True
SIH26017-PRJ-000078,Ministry Approval,True,2023-03-16,2023-10-10,Approved,Concerned Central Ministry,208.0,False
SIH26017-PRJ-000079,SIA Approval,True,2016-12-12,2017-03-29,Approved,District Collector,107.0,True
SIH26017-PRJ-000079,State Govt Approval,True,2017-01-23,2017-04-12,Approved,State Government,79.0,True
SIH26017-PRJ-000079,District Collector Approval,True,2016-12-20,2017-01-24,Approved,District Collector,35.0,False
SIH26017-PRJ-000079,Environmental Clearance,True,2017-02-08,2017-08-21,Approved,State Environment Dept / MoEFCC,194.0,True
SIH26017-PRJ-000080,SIA Approval,True,2019-04-23,2019-07-08,Approved,District Collector,76.0,True
SIH26017-PRJ-000080,State Govt Approval,True,2019-03-26,2019-06-03,Approved,State Government,69.0,True
SIH26017-PRJ-000080,District Collector Approval,True,2019-04-02,2019-05-28,Approved,District Collector,56.0,False
SIH26017-PRJ-000080,Environmental Clearance,True,2019-08-11,2020-02-25,Approved,State Environment Dept / MoEFCC,198.0,True
SIH26017-PRJ-000081,SIA Approval,True,2019-08-24,2019-11-13,Approved,District Collector,81.0,True
SIH26017-PRJ-000081,State Govt Approval,True,2019-10-12,2019-12-02,Approved,State Government,51.0,True
SIH26017-PRJ-000081,District Collector Approval,True,2019-08-29,2019-09-29,Approved,District Collector,31.0,False
SIH26017-PRJ-000081,Environmental Clearance,True,2019-09-19,2020-05-31,Approved,State Environment Dept / MoEFCC,255.0,True
SIH26017-PRJ-000081,Ministry Approval,True,2019-12-17,2020-09-06,Approved,Concerned Central Ministry,264.0,False
SIH26017-PRJ-000082,SIA Approval,True,2022-08-05,2022-10-05,Approved,District Collector,61.0,True
SIH26017-PRJ-000082,State Govt Approval,True,2022-08-01,2022-10-29,Approved,State Government,89.0,True
SIH26017-PRJ-000082,District Collector Approval,True,2022-08-24,2022-10-04,Approved,District Collector,41.0,False
SIH26017-PRJ-000082,Environmental Clearance,True,2022-10-18,2023-03-10,Approved,State Environment Dept / MoEFCC,143.0,True
SIH26017-PRJ-000082,Ministry Approval,True,2022-11-17,2023-02-07,Approved,Concerned Central Ministry,82.0,False
SIH26017-PRJ-000083,SIA Approval,True,2019-11-08,2020-03-27,Approved,District Collector,140.0,True
SIH26017-PRJ-000083,State Govt Approval,True,2020-01-02,2020-04-02,Approved,State Government,91.0,True
SIH26017-PRJ-000083,District Collector Approval,True,2019-11-20,2019-12-27,Approved,District Collector,37.0,False
SIH26017-PRJ-000083,Environmental Clearance,True,2019-12-25,2020-07-06,Approved,State Environment Dept / MoEFCC,194.0,True
SIH26017-PRJ-000083,Ministry Approval,True,2020-03-06,2020-09-14,Approved,Concerned Central Ministry,192.0,False
SIH26017-PRJ-000084,SIA Approval,True,2020-08-14,2020-10-29,Approved,District Collector,76.0,True
SIH26017-PRJ-000084,State Govt Approval,True,2020-08-28,2020-10-03,Approved,State Government,36.0,True
SIH26017-PRJ-000084,District Collector Approval,True,2020-08-24,2020-09-27,Approved,District Collector,34.0,False
SIH26017-PRJ-000084,Environmental Clearance,True,2020-11-14,2021-06-08,Approved,State Environment Dept / MoEFCC,206.0,True
SIH26017-PRJ-000084,Ministry Approval,True,2020-10-31,2021-12-03,Approved,Concerned Central Ministry,398.0,False
SIH26017-PRJ-000085,SIA Approval,True,2023-10-25,,Rejected,District Collector,,True
SIH26017-PRJ-000085,State Govt Approval,True,2023-11-10,2024-02-03,Approved,State Government,85.0,True
SIH26017-PRJ-000085,District Collector Approval,True,2023-10-13,2023-12-04,Approved,District Collector,52.0,False
SIH26017-PRJ-000085,Forest Clearance,True,2024-02-26,2024-08-14,Approved,State Forest Dept,170.0,True
SIH26017-PRJ-000085,Environmental Clearance,True,2024-02-21,2024-06-26,Approved,State Environment Dept / MoEFCC,126.0,True
SIH26017-PRJ-000086,SIA Approval,True,2023-04-15,2023-07-02,Approved,District Collector,78.0,True
SIH26017-PRJ-000086,State Govt Approval,True,2023-04-01,2023-05-05,Approved,State Government,34.0,True
SIH26017-PRJ-000086,District Collector Approval,True,2023-03-05,2023-04-02,Approved,District Collector,28.0,False
SIH26017-PRJ-000086,Environmental Clearance,True,2023-06-23,,Rejected,State Environment Dept / MoEFCC,,True
SIH26017-PRJ-000086,Ministry Approval,True,2023-05-31,2023-10-04,Approved,Concerned Central Ministry,126.0,False
SIH26017-PRJ-000087,SIA Approval,True,2018-08-26,2018-10-12,Approved,District Collector,47.0,True
SIH26017-PRJ-000087,State Govt Approval,True,2018-10-09,2018-12-11,Approved,State Government,63.0,True
SIH26017-PRJ-000087,District Collector Approval,True,2018-08-17,2018-09-06,Approved,District Collector,20.0,False
SIH26017-PRJ-000087,Environmental Clearance,True,2018-11-14,2019-04-03,Approved,State Environment Dept / MoEFCC,140.0,True
SIH26017-PRJ-000087,Ministry Approval,True,2018-12-21,2019-07-20,Approved,Concerned Central Ministry,211.0,False
SIH26017-PRJ-000088,SIA Approval,True,2019-12-04,2020-02-12,Approved,District Collector,70.0,True
SIH26017-PRJ-000088,State Govt Approval,True,2020-01-28,2020-04-03,Approved,State Government,66.0,True
SIH26017-PRJ-000088,District Collector Approval,True,2019-11-30,2019-12-22,Approved,District Collector,22.0,False
SIH26017-PRJ-000088,Forest Clearance,True,2020-04-21,2020-11-11,Approved,State Forest Dept,204.0,True
SIH26017-PRJ-000088,Environmental Clearance,True,2020-02-15,2021-04-17,Approved,State Environment Dept / MoEFCC,427.0,True
SIH26017-PRJ-000089,SIA Approval,True,2015-08-23,2015-11-29,Approved,District Collector,98.0,True
SIH26017-PRJ-000089,State Govt Approval,True,2015-10-03,2016-02-25,Approved,State Government,145.0,True
SIH26017-PRJ-000089,District Collector Approval,True,2015-08-29,2015-09-22,Approved,District Collector,24.0,False
